Frame,X,Y
47,256,137
47,166,83
47,747,97
47,471,80
47,139,138
47,83,88
47,756,118
47,748,110
47,111,89
47,340,130
47,417,84
47,52,89
47,20,140
47,55,147
47,358,80
47,442,78
47,175,114
48,420,130
48,808,115
48,356,133
48,434,113
48,444,147
48,448,128
48,410,120
48,375,81
48,406,97
48,843,145
48,404,151
48,414,139
48,699,111
48,393,80
48,435,81
48,443,137
48,724,146
48,55,136
48,729,119
48,473,156
48,399,122
48,729,109
48,770,113
48,725,136
48,420,75
48,713,135
48,7,126
48,680,51
48,393,93
48,751,86
48,428,121
48,170,146
48,398,132
48,50,38
48,678,154
48,484,148
48,356,120
48,3,148
48,747,97
48,46,26
48,409,74
48,739,114
48,807,103
48,12,139
48,83,149
48,756,118
48,256,137
48,16,70
48,413,85
48,111,89
48,340,130
48,33,123
48,55,147
49,374,78
49,356,133
49,808,115
49,403,122
49,392,80
49,420,130
49,434,113
49,448,128
49,444,147
49,405,150
49,843,145
49,770,113
49,407,77
49,406,97
49,699,111
49,395,97
49,363,80
49,443,137
49,724,146
49,413,138
49,55,136
49,729,119
49,473,156
49,3,3
49,729,109
49,7,126
49,725,136
49,713,135
49,403,135
49,420,74
49,751,86
49,170,146
49,484,148
49,747,97
49,428,121
49,434,83
49,678,154
49,641,50
49,739,114
49,5,143
49,340,131
49,807,103
49,349,81
49,756,118
49,83,150
49,109,90
49,20,140
49,139,138
49,6,116
49,32,123
49,197,115
49,356,120
49,175,114
49,415,84
49,458,152
49,250,117
50,405,150
50,808,115
50,420,130
50,448,128
50,356,133
50,402,121
50,444,147
50,372,79
50,699,111
50,404,78
50,845,147
50,405,97
50,7,126
50,443,137
50,87,151
50,415,73
50,724,146
50,484,148
50,729,119
50,384,74
50,751,85
50,473,156
50,770,113
50,729,109
50,412,136
50,56,136
50,419,101
50,713,135
50,725,136
50,442,115
50,394,85
50,428,121
50,747,97
50,346,81
50,354,122
50,678,154
50,425,71
50,389,97
50,12,145
50,597,50
50,170,146
50,90,140
50,361,80
50,401,135
50,739,114
50,807,103
50,412,85
50,435,81
50,756,118
50,340,130
50,384,84
50,139,137
50,563,56
50,111,90
50,175,114
50,250,117
50,238,154
50,141,73
50,235,119
50,458,152
51,420,130
51,808,115
51,356,133
51,405,150
51,402,121
51,55,136
51,448,128
51,444,147
51,2,146
51,699,111
51,395,85
51,370,79
51,410,136
51,845,147
51,405,97
51,419,101
51,729,119
51,381,76
51,443,137
51,724,146
51,751,85
51,473,156
51,83,150
51,770,113
51,484,148
51,729,109
51,7,126
51,395,97
51,412,85
51,442,115
51,435,81
51,713,135
51,354,122
51,416,72
51,431,118
51,77,78
51,725,136
51,678,154
51,745,95
51,340,131
51,242,83
51,739,114
51,398,133
51,807,103
51,170,146
51,756,118
51,343,81
51,358,82
51,12,139
51,139,137
51,550,51
51,252,83
51,79,89
51,458,152
51,175,114
52,404,150
52,408,135
52,402,121
52,11,125
52,448,128
52,12,75
52,405,97
52,770,113
52,368,79
52,808,115
52,396,79
52,384,77
52,433,113
52,699,111
52,729,119
52,444,147
52,845,147
52,355,124
52,480,153
52,443,137
52,724,146
52,2,144
52,413,126
52,677,154
52,751,86
52,464,158
52,372,129
52,729,109
52,391,94
52,56,138
52,713,135
52,356,134
52,725,136
52,397,132
52,745,95
52,48,36
52,32,123
52,410,72
52,82,149
52,739,114
52,141,76
52,807,103
52,756,118
52,355,82
52,11,135
52,215,85
52,432,79
52,44,25
52,161,91
52,498,51
52,1,129
52,342,82
52,256,138
52,169,147
53,404,150
53,408,135
53,699,112
53,448,128
53,843,145
53,389,77
53,435,113
53,402,121
53,770,113
53,367,79
53,408,100
53,355,124
53,480,153
53,413,126
53,443,137
53,724,146
53,444,147
53,713,135
53,677,154
53,404,89
53,1,121
53,55,138
53,751,85
53,729,109
53,395,96
53,808,115
53,356,134
53,372,129
53,82,154
53,397,132
53,725,136
53,428,121
53,464,158
53,224,84
53,32,123
53,739,114
53,426,72
53,354,82
53,234,84
53,807,103
53,5,143
53,729,119
53,756,118
53,11,135
53,13,125
53,400,73
53,746,95
53,380,83
53,141,77
53,1,2
53,240,154
53,169,147
53,250,117
53,436,79
53,20,140
53,197,115
54,404,150
54,408,135
54,372,129
54,366,80
54,435,113
54,448,128
54,843,145
54,427,72
54,406,97
54,770,113
54,403,121
54,359,128
54,356,51
54,730,119
54,480,153
54,390,97
54,443,137
54,699,112
54,808,115
54,413,126
54,724,146
54,87,148
54,713,135
54,677,154
54,398,91
54,444,149
54,383,78
54,398,132
54,729,109
54,725,136
54,751,85
54,410,77
54,56,136
54,464,158
54,7,126
54,428,121
54,739,114
54,8,140
54,33,123
54,90,138
54,354,83
54,807,103
54,242,85
54,224,85
54,745,95
54,537,80
54,335,82
54,321,138
54,142,79
54,461,79
54,169,147
54,756,118
54,435,79
54,19,141
54,250,117
54,139,138
54,256,138
54,197,115
55,404,150
55,408,135
55,365,80
55,808,115
55,843,145
55,443,137
55,355,121
55,770,113
55,402,121
55,434,114
55,405,97
55,407,78
55,480,153
55,426,129
55,444,147
55,420,117
55,700,119
55,2,146
55,724,146
55,397,78
55,427,71
55,713,135
55,397,132
55,413,126
55,255,137
55,725,136
55,751,85
55,729,109
55,32,123
55,418,78
55,676,154
55,82,150
55,6,126
55,356,134
55,464,158
55,739,114
55,390,94
55,372,129
55,55,136
55,250,117
55,105,147
55,320,137
55,445,125
55,807,103
55,351,82
55,290,51
55,729,119
55,19,140
55,333,82
55,379,85
55,756,118
55,386,73
55,142,79
55,746,95
55,77,76
55,748,109
55,165,79
55,138,138
55,78,86
56,404,150
56,363,81
56,408,135
56,808,115
56,408,76
56,447,129
56,842,145
56,770,113
56,55,137
56,403,121
56,436,115
56,427,71
56,729,119
56,480,153
56,406,97
56,359,128
56,699,112
56,444,148
56,398,132
56,82,150
56,724,146
56,47,35
56,713,135
56,673,154
56,12,125
56,395,78
56,729,109
56,398,91
56,415,84
56,751,85
56,417,118
56,33,123
56,3,148
56,739,114
56,725,136
56,464,158
56,419,130
56,433,141
56,387,86
56,372,129
56,42,23
56,256,137
56,340,131
56,388,97
56,379,76
56,250,117
56,138,138
56,807,103
56,746,95
56,228,53
56,11,139
56,756,118
56,748,109
56,170,146
56,1,129
56,87,81
56,321,138
56,11,76
56,142,80
56,197,115
56,429,129
57,770,113
57,408,76
57,842,145
57,408,135
57,415,85
57,444,147
57,372,74
57,699,112
57,55,136
57,405,150
57,448,128
57,432,113
57,403,121
57,717,146
57,398,132
57,406,97
57,359,128
57,384,73
57,807,115
57,393,79
57,6,152
57,443,137
57,364,83
57,480,153
57,713,135
57,398,91
57,428,78
57,7,126
57,739,114
57,415,119
57,81,151
57,1,118
57,728,109
57,676,154
57,725,136
57,751,85
57,464,158
57,388,92
57,468,81
57,340,131
57,428,144
57,420,133
57,33,122
57,139,138
57,807,103
57,729,119
57,379,85
57,197,115
57,250,117
57,7,139
57,170,146
57,142,81
57,756,118
57,787,56
57,321,137
57,548,78
58,408,76
58,404,150
58,808,115
58,408,135
58,435,115
58,480,153
58,402,122
58,365,81
58,447,129
58,770,113
58,387,74
58,412,125
58,843,145
58,359,128
58,387,92
58,425,79
58,398,132
58,699,112
58,422,144
58,730,119
58,724,146
58,673,154
58,398,91
58,713,135
58,12,125
58,32,123
58,450,144
58,425,128
58,109,58
58,410,90
58,105,148
58,55,137
58,729,109
58,725,136
58,751,86
58,411,100
58,739,114
58,464,158
58,82,150
58,775,55
58,170,146
58,138,137
58,13,142
58,748,109
58,88,135
58,379,85
58,807,103
58,197,115
58,250,117
58,756,118
58,745,95
58,1,129
58,320,138
58,166,87
59,408,76
59,404,150
59,770,118
59,413,119
59,402,122
59,420,130
59,354,124
59,435,115
59,407,91
59,401,136
59,676,154
59,447,129
59,391,78
59,699,112
59,416,146
59,365,81
59,480,153
59,843,145
59,427,71
59,717,146
59,2,146
59,367,132
59,6,126
59,32,123
59,81,150
59,739,114
59,728,109
59,443,148
59,417,81
59,807,115
59,356,134
59,105,147
59,464,158
59,751,85
59,725,136
59,53,142
59,392,96
59,713,135
59,138,137
59,758,53
59,169,146
59,79,83
59,235,119
59,320,138
59,197,115
59,729,119
59,807,103
59,377,85
59,756,118
59,11,139
59,256,138
59,430,83
59,746,95
59,50,132
59,353,83
59,111,87
59,340,130
60,409,76
60,420,128
60,770,113
60,448,128
60,435,113
60,389,79
60,410,93
60,842,145
60,4,147
60,356,133
60,444,147
60,480,153
60,404,148
60,443,137
60,717,146
60,699,112
60,56,137
60,735,115
60,419,78
60,13,125
60,409,135
60,46,34
60,370,74
60,415,147
60,14,64
60,410,120
60,464,158
60,396,91
60,398,132
60,676,154
60,428,121
60,725,136
60,367,84
60,386,96
60,751,85
60,379,82
60,807,103
60,140,66
60,139,137
60,170,146
60,747,109
60,20,140
60,78,149
60,340,131
60,11,135
60,41,21
60,807,115
60,736,52
60,197,113
60,250,118
60,356,120
60,45,129
60,435,79
60,55,148
60,457,80
60,712,135
60,11,74
60,354,83
60,367,133
61,433,113
61,386,78
61,403,151
61,446,129
61,409,93
61,770,113
61,255,138
61,843,145
61,717,146
61,483,148
61,443,149
61,355,127
61,408,135
61,409,74
61,699,111
61,472,156
61,368,74
61,394,85
61,426,71
61,409,120
61,419,128
61,751,86
61,713,135
61,7,151
61,398,132
61,708,51
61,676,154
61,725,136
61,6,126
61,52,142
61,729,109
61,808,115
61,392,95
61,739,114
61,320,138
61,3,116
61,7,139
61,19,140
61,138,137
61,360,83
61,50,132
61,458,152
61,439,79
61,729,119
61,175,114
61,340,131
61,196,112
61,807,103
61,82,150
61,249,118
61,495,72
61,664,73
61,110,89
61,140,68
61,36,85
61,428,122
62,434,114
62,770,113
62,842,145
62,435,82
62,480,153
62,376,78
62,447,128
62,354,124
62,717,146
62,255,138
62,392,80
62,404,151
62,699,112
62,405,86
62,409,96
62,442,146
62,407,76
62,356,134
62,399,122
62,735,115
62,6,126
62,417,73
62,409,135
62,392,95
62,398,132
62,82,150
62,676,154
62,53,142
62,725,136
62,713,135
62,410,120
62,32,122
62,464,158
62,7,143
62,89,133
62,674,50
62,751,85
62,105,147
62,808,115
62,419,137
62,747,109
62,50,132
62,366,82
62,320,138
62,807,103
62,169,147
62,138,137
62,90,143
62,196,112
62,725,155
62,756,118
62,353,81
63,770,113
63,842,145
63,433,113
63,480,153
63,354,124
63,3,146
63,373,82
63,407,85
63,712,135
63,447,128
63,717,146
63,699,112
63,402,122
63,395,97
63,444,147
63,405,97
63,411,74
63,382,75
63,735,115
63,356,134
63,391,80
63,416,133
63,6,126
63,676,154
63,53,142
63,105,147
63,725,136
63,404,150
63,82,150
63,32,123
63,807,115
63,398,132
63,464,158
63,320,138
63,362,81
63,751,85
63,636,50
63,426,71
63,76,82
63,747,109
63,50,132
63,255,138
63,807,104
63,385,96
63,249,117
63,349,81
63,470,73
63,169,146
63,435,81
63,74,72
63,420,80
63,138,137
63,196,112
63,19,140
63,756,116
64,404,78
64,447,129
64,842,145
64,672,154
64,717,146
64,480,153
64,729,119
64,370,81
64,402,121
64,55,136
64,699,112
64,433,113
64,412,85
64,807,115
64,770,113
64,3,147
64,418,101
64,713,134
64,416,133
64,404,151
64,355,124
64,402,91
64,728,109
64,12,125
64,401,135
64,725,136
64,356,134
64,388,98
64,739,114
64,44,32
64,443,148
64,464,158
64,750,85
64,806,103
64,425,71
64,383,76
64,83,150
64,393,86
64,435,80
64,591,50
64,45,130
64,250,117
64,170,146
64,415,73
64,10,135
64,425,81
64,138,137
64,55,148
64,345,81
64,197,112
64,256,138
64,451,74
64,745,95
64,38,20
64,1,128
64,360,80
64,321,137
64,19,140
64,106,147
64,340,131
64,756,116
65,443,148
65,402,122
65,842,145
65,355,133
65,770,113
65,54,136
65,672,154
65,717,146
65,446,129
65,401,136
65,369,79
65,407,86
65,414,71
65,713,134
65,480,152
65,394,85
65,388,77
65,699,112
65,405,98
65,433,113
65,388,98
65,404,150
65,434,81
65,11,125
65,729,109
65,412,125
65,725,136
65,739,114
65,751,85
65,6,143
65,169,146
65,464,158
65,419,136
65,355,120
65,250,117
65,808,115
65,54,148
65,341,82
65,807,103
65,6,74
65,44,130
65,729,119
65,424,71
65,82,150
65,196,112
65,357,81
65,105,147
65,4,116
65,18,140
66,443,148
66,735,115
66,402,122
66,842,145
66,769,113
66,408,135
66,404,150
66,355,121
66,717,146
66,395,78
66,433,113
66,480,152
66,367,79
66,446,129
66,672,154
66,355,133
66,807,115
66,55,136
66,405,97
66,388,98
66,698,111
66,712,134
66,6,126
66,397,133
66,725,136
66,806,102
66,249,117
66,407,86
66,80,151
66,419,128
66,396,91
66,750,85
66,745,95
66,380,73
66,464,158
66,11,139
66,54,148
66,410,72
66,44,129
66,196,112
66,747,109
66,255,138
66,87,141
66,175,118
66,380,83
66,164,91
66,355,82
66,755,118
66,138,138
67,735,115
67,355,121
67,842,145
67,402,122
67,388,77
67,444,147
67,408,135
67,3,146
67,769,113
67,717,146
67,366,79
67,404,150
67,435,115
67,480,152
67,446,128
67,807,115
67,405,97
67,673,155
67,698,111
67,356,134
67,725,136
67,418,78
67,806,102
67,55,135
67,6,126
67,397,133
67,712,134
67,391,97
67,394,86
67,750,85
67,379,83
67,464,158
67,409,49
67,250,117
67,406,86
67,45,130
67,747,109
67,54,148
67,353,82
67,398,68
67,745,95
67,755,118
67,19,140
67,196,112
67,138,137
67,426,72
67,256,138
67,72,70
67,420,131
68,443,148
68,440,115
68,672,154
68,403,150
68,377,75
68,401,121
68,807,115
68,365,80
68,842,145
68,729,119
68,446,129
68,769,113
68,408,78
68,346,50
68,716,146
68,408,135
68,700,121
68,426,72
68,355,133
68,54,136
68,480,153
68,11,125
68,725,136
68,698,111
68,397,132
68,397,91
68,355,120
68,371,129
68,389,97
68,806,103
68,407,96
68,2,147
68,739,114
68,728,109
68,249,117
68,41,30
68,750,85
68,418,129
68,388,80
68,82,150
68,745,95
68,430,118
68,464,158
68,755,118
68,18,140
68,462,79
68,54,147
68,353,83
68,196,112
68,711,135
68,233,85
68,379,85
68,44,130
68,141,79
68,169,146
69,433,113
69,672,154
69,443,148
69,403,150
69,842,145
69,425,128
69,699,112
69,401,121
69,364,80
69,729,119
69,412,126
69,769,113
69,446,129
69,358,128
69,717,146
69,480,153
69,401,77
69,807,115
69,420,78
69,54,136
69,401,136
69,11,125
69,397,91
69,740,114
69,419,118
69,725,136
69,712,134
69,403,99
69,389,97
69,745,95
69,249,117
69,282,51
69,385,81
69,407,86
69,728,109
69,807,103
69,751,85
69,81,150
69,413,94
69,7,151
69,371,129
69,755,118
69,9,135
69,18,140
69,9,85
69,196,112
69,53,148
69,438,139
69,536,79
69,298,54
69,458,152
69,137,138
69,44,130
69,2,116
70,403,150
70,841,145
70,434,113
70,443,148
70,364,80
70,355,133
70,769,113
70,355,120
70,385,73
70,407,77
70,54,136
70,446,129
70,408,135
70,402,121
70,712,134
70,716,146
70,427,71
70,405,97
70,480,153
70,699,122
70,397,133
70,5,126
70,419,78
70,698,112
70,397,91
70,734,115
70,675,153
70,86,138
70,750,85
70,744,95
70,5,142
70,724,136
70,806,103
70,249,117
70,219,53
70,418,129
70,395,80
70,87,128
70,428,143
70,387,86
70,417,118
70,81,150
70,463,158
70,747,110
70,470,80
70,807,115
70,371,129
70,755,118
70,196,112
70,792,58
70,175,114
70,388,97
70,54,147
70,227,155
70,169,146
70,373,85
71,403,150
71,443,148
71,434,113
71,355,133
71,407,77
71,447,128
71,712,134
71,403,134
71,769,113
71,382,73
71,405,97
71,844,147
71,401,122
71,417,146
71,700,122
71,698,111
71,3,146
71,397,78
71,480,153
71,371,74
71,723,146
71,735,115
71,80,150
71,724,136
71,54,138
71,427,71
71,397,91
71,807,115
71,6,126
71,414,85
71,71,66
71,362,83
71,442,137
71,411,127
71,750,85
71,355,120
71,806,102
71,425,140
71,386,86
71,371,129
71,672,154
71,249,117
71,463,158
71,745,95
71,109,87
71,747,110
71,419,117
71,18,140
71,755,118
71,73,78
71,174,114
71,429,82
71,31,123
71,376,85
71,158,55
71,387,96
71,137,138
71,786,56
71,392,68
72,404,150
72,841,145
72,11,125
72,698,112
72,769,113
72,364,81
72,447,128
72,401,121
72,435,115
72,415,118
72,407,77
72,716,146
72,426,71
72,397,132
72,385,78
72,2,147
72,358,128
72,443,147
72,410,100
72,700,122
72,422,145
72,442,137
72,371,129
72,80,151
72,744,95
72,54,135
72,734,115
72,479,153
72,675,153
72,724,136
72,392,68
72,807,115
72,463,158
72,711,134
72,402,90
72,806,103
72,750,85
72,414,85
72,101,58
72,773,55
72,33,16
72,9,135
72,249,117
72,395,78
72,427,121
72,414,128
72,747,110
72,39,28
72,387,92
72,755,118
72,108,88
72,18,140
72,430,82
72,187,64
72,376,85
72,137,138
72,174,114
72,195,113
72,409,139
72,53,147
72,159,158
73,419,128
73,698,112
73,404,150
73,841,145
73,401,121
73,769,113
73,447,128
73,435,115
73,415,146
73,397,132
73,358,128
73,716,146
73,381,81
73,700,122
73,442,137
73,407,76
73,407,98
73,365,82
73,744,95
73,728,109
73,54,135
73,443,147
73,80,151
73,463,158
73,479,153
73,724,136
73,675,153
73,407,86
73,711,134
73,750,85
73,392,81
73,807,115
73,407,135
73,806,103
73,755,54
73,420,71
73,738,114
73,427,121
73,397,91
73,9,135
73,11,125
73,249,117
73,385,94
73,755,118
73,371,129
73,2,117
73,18,140
73,53,147
73,663,74
73,413,119
73,108,89
73,392,68
73,728,119
73,425,82
73,137,138
73,174,114
74,841,145
74,403,151
74,407,76
74,418,136
74,378,81
74,769,113
74,447,128
74,414,147
74,435,115
74,716,146
74,85,136
74,442,137
74,5,126
74,402,98
74,81,150
74,358,128
74,54,138
74,369,74
74,698,112
74,408,120
74,419,71
74,139,65
74,479,153
74,711,134
74,728,109
74,401,136
74,5,143
74,411,93
74,806,115
74,724,136
74,806,103
74,750,85
74,738,114
74,442,148
74,463,158
74,675,154
74,427,121
74,249,117
74,385,96
74,731,52
74,728,119
74,755,118
74,361,81
74,394,80
74,4,63
74,398,122
74,699,122
74,402,88
74,335,83
74,109,89
74,227,155
74,745,95
74,137,137
74,87,126
74,320,137
74,44,129
74,104,147
74,35,85
74,174,118
74,371,129
75,841,145
75,418,135
75,403,121
75,769,113
75,447,128
75,410,148
75,716,146
75,435,115
75,711,134
75,393,80
75,442,137
75,5,126
75,406,135
75,355,127
75,54,138
75,403,97
75,698,112
75,413,95
75,377,77
75,425,71
75,479,153
75,728,109
75,408,75
75,2,146
75,442,149
75,724,136
75,750,85
75,738,114
75,703,51
75,806,115
75,463,158
75,675,154
75,366,132
75,427,121
75,806,103
75,385,96
75,404,86
75,728,119
75,79,151
75,755,118
75,364,83
75,10,139
75,699,122
75,137,137
75,72,74
75,745,94
75,70,64
75,226,155
75,104,147
75,438,79
75,248,118
75,415,85
75,31,122
75,495,78
75,174,118
76,841,145
76,368,74
76,432,113
76,769,113
76,402,121
76,411,138
76,403,151
76,447,128
76,716,146
76,403,97
76,53,135
76,711,134
76,698,112
76,418,75
76,442,137
76,391,80
76,433,82
76,355,127
76,442,148
76,5,126
76,728,119
76,378,76
76,479,153
76,751,84
76,728,109
76,393,96
76,724,136
76,405,86
76,806,115
76,806,103
76,738,114
76,405,76
76,37,26
76,2,146
76,419,131
76,137,137
76,463,158
76,31,15
76,755,116
76,673,153
76,396,132
76,667,50
76,10,139
76,699,122
76,79,151
76,174,118
76,427,122
76,53,147
76,248,117
76,747,94
76,369,85
76,340,83
76,44,130
76,350,81
77,698,112
77,841,145
77,728,119
77,410,73
77,432,113
77,716,146
77,368,74
77,53,135
77,806,115
77,394,97
77,446,129
77,442,148
77,401,122
77,355,127
77,418,134
77,380,76
77,411,95
77,5,126
77,769,117
77,404,150
77,710,135
77,479,153
77,405,86
77,751,84
77,728,109
77,393,85
77,805,103
77,425,71
77,724,136
77,738,114
77,463,158
77,137,137
77,396,132
77,346,81
77,673,153
77,8,151
77,10,139
77,320,138
77,53,147
77,755,116
77,248,117
77,384,96
77,254,138
77,79,151
77,174,118
77,427,122
77,408,136
77,43,129
77,434,81
77,699,122
77,630,50
77,411,125
77,69,70
78,841,145
78,401,122
78,698,112
78,447,128
78,769,113
78,442,148
78,716,146
78,5,126
78,728,119
78,380,76
78,394,97
78,54,136
78,432,114
78,355,127
78,370,79
78,418,135
78,442,137
78,403,150
78,806,115
78,84,134
78,424,71
78,402,78
78,414,73
78,479,153
78,392,85
78,728,109
78,411,95
78,711,134
78,751,84
78,10,141
78,137,137
78,806,103
78,724,136
78,342,81
78,400,135
78,742,114
78,463,158
78,673,153
78,584,50
78,79,151
78,358,82
78,53,147
78,755,116
78,248,118
78,88,123
78,174,118
78,435,82
78,411,125
78,384,96
78,411,85
78,43,129
78,450,80
78,104,147
78,747,94
79,384,75
79,698,112
79,401,122
79,53,136
79,418,130
79,2,145
79,841,145
79,728,119
79,408,136
79,716,146
79,367,74
79,442,148
79,432,113
79,768,113
79,482,148
79,445,128
79,403,150
79,727,109
79,806,115
79,355,127
79,394,90
79,671,154
79,723,136
79,403,97
79,805,103
79,71,75
79,4,126
79,471,156
79,710,134
79,749,86
79,746,109
79,413,71
79,375,81
79,433,81
79,387,98
79,79,150
79,68,61
79,398,78
79,410,85
79,30,122
79,699,122
79,136,137
79,396,132
79,339,81
79,755,116
79,280,153
79,240,83
79,43,129
79,248,118
79,173,114
79,533,50
79,457,152
79,53,147
79,40,79
79,355,82
79,427,73
79,418,101
79,139,75
80,442,148
80,401,122
80,432,113
80,768,113
80,841,145
80,728,119
80,407,135
80,698,112
80,53,136
80,716,146
80,386,81
80,366,79
80,806,115
80,442,137
80,403,150
80,418,133
80,376,74
80,728,109
80,479,153
80,404,97
80,5,126
80,2,146
80,396,133
80,395,90
80,355,134
80,710,134
80,749,86
80,805,103
80,746,109
80,723,136
80,36,25
80,463,158
80,79,150
80,353,124
80,10,139
80,755,118
80,673,154
80,387,97
80,30,13
80,434,78
80,411,125
80,30,122
80,248,118
80,53,147
80,409,72
80,136,137
80,445,124
80,43,129
80,140,77
80,85,76
80,173,114
80,768,92
80,699,122
80,168,146
80,427,122
80,336,81
80,423,83
80,399,79
81,401,122
81,709,135
81,439,114
81,418,129
81,728,119
81,442,148
81,403,150
81,407,135
81,841,145
81,698,112
81,387,77
81,806,115
81,53,137
81,364,81
81,715,146
81,671,154
81,445,129
81,355,133
81,471,156
81,416,78
81,768,113
81,482,148
81,403,97
81,727,109
81,699,122
81,427,52
81,805,102
81,4,126
81,8,150
81,723,136
81,749,86
81,370,129
81,396,133
81,393,68
81,393,96
81,429,117
81,425,72
81,746,110
81,393,85
81,398,50
81,240,85
81,79,150
81,744,95
81,755,116
81,254,138
81,168,146
81,10,139
81,377,75
81,43,129
81,248,117
81,423,62
81,352,83
81,30,122
81,173,114
81,136,138
81,63,137
81,457,152
81,354,120
81,434,79
81,139,77
81,768,92
81,31,148
82,709,135
82,401,122
82,53,136
82,336,50
82,407,135
82,728,119
82,447,128
82,698,112
82,440,114
82,403,150
82,365,80
82,385,80
82,841,145
82,716,146
82,442,148
82,768,113
82,727,109
82,806,115
82,442,137
82,479,153
82,354,127
82,404,97
82,417,78
82,84,131
82,805,102
82,4,126
82,723,136
82,397,132
82,746,109
82,389,97
82,463,158
82,404,85
82,418,134
82,371,128
82,426,72
82,750,84
82,377,74
82,429,117
82,10,142
82,399,73
82,672,154
82,411,125
82,699,122
82,140,79
82,241,85
82,745,95
82,754,118
82,137,138
82,168,146
82,83,120
82,248,118
82,53,147
82,75,149
82,393,86
82,352,83
82,43,129
82,31,122
82,173,114
82,84,79
83,403,150
83,401,122
83,407,135
83,445,129
83,698,113
83,403,97
83,734,115
83,841,145
83,1,145
83,442,148
83,370,129
83,402,84
83,715,146
83,708,135
83,363,80
83,53,137
83,768,113
83,357,128
83,396,133
83,4,126
83,471,156
83,806,115
83,384,81
83,434,115
83,271,51
83,424,116
83,805,103
83,723,136
83,417,135
83,482,146
83,437,139
83,66,59
83,426,71
83,749,86
83,394,90
83,671,154
83,432,130
83,139,79
83,746,109
83,744,95
83,386,96
83,415,78
83,755,116
83,248,117
83,352,82
83,136,138
83,168,146
83,17,140
83,279,154
83,103,147
83,377,73
83,80,154
83,43,129
83,68,70
83,319,137
83,330,82
83,173,118
84,401,122
84,403,150
84,442,148
84,768,113
84,841,145
84,698,112
84,734,115
84,363,81
84,397,78
84,406,135
84,27,11
84,716,146
84,432,114
84,671,154
84,445,129
84,416,118
84,2,146
84,370,129
84,396,132
84,708,135
84,386,76
84,471,156
84,357,128
84,806,115
84,33,23
84,402,98
84,482,146
84,426,71
84,53,136
84,280,153
84,4,126
84,746,109
84,417,134
84,699,122
84,436,140
84,723,136
84,414,71
84,749,85
84,389,94
84,806,103
84,408,85
84,103,147
84,423,142
84,254,138
84,745,95
84,755,116
84,421,108
84,140,80
84,10,140
84,208,53
84,443,81
84,30,122
84,318,138
84,52,147
84,457,152
85,401,122
85,400,135
85,418,118
85,371,74
85,363,80
85,840,145
85,442,147
85,734,115
85,445,129
85,433,113
85,403,150
85,402,89
85,53,136
85,479,152
85,698,112
85,768,113
85,708,136
85,391,78
85,407,76
85,10,124
85,749,85
85,358,128
85,423,144
85,722,146
85,426,71
85,675,154
85,405,99
85,392,96
85,411,127
85,783,56
85,744,95
85,280,153
85,723,136
85,381,73
85,745,109
85,31,123
85,254,138
85,414,84
85,6,150
85,806,115
85,805,103
85,10,139
85,424,132
85,755,116
85,137,138
85,378,85
85,698,122
85,140,81
85,53,147
85,319,137
85,392,68
85,168,146
85,457,152
85,615,77
85,173,114
86,403,150
86,401,122
86,442,148
86,734,115
86,434,115
86,354,133
86,718,142
86,406,96
86,4,126
86,420,77
86,363,81
86,841,145
86,402,83
86,698,112
86,471,156
86,806,115
86,671,154
86,445,129
86,406,135
86,422,144
86,412,125
86,389,78
86,53,136
86,768,113
86,708,135
86,84,129
86,749,86
86,411,72
86,699,122
86,805,103
86,426,121
86,746,109
86,482,146
86,280,153
86,91,58
86,396,132
86,354,120
86,365,132
86,49,118
86,4,140
86,386,96
86,248,117
86,30,122
86,755,116
86,168,146
86,136,138
86,457,152
86,85,118
86,254,138
86,318,137
86,443,81
86,53,147
86,377,85
87,418,130
87,402,84
87,402,150
87,734,115
87,400,122
87,414,146
87,841,145
87,698,112
87,445,129
87,53,137
87,4,126
87,432,113
87,806,115
87,389,77
87,399,135
87,708,135
87,768,113
87,722,145
87,442,147
87,354,134
87,366,85
87,419,71
87,407,97
87,365,133
87,65,57
87,368,74
87,479,153
87,749,85
87,805,102
87,699,122
87,751,53
87,379,81
87,41,61
87,136,137
87,746,109
87,745,95
87,353,124
87,671,154
87,462,158
87,9,139
87,247,117
87,411,78
87,30,122
87,385,96
87,426,121
87,107,88
87,755,116
87,394,90
87,77,150
88,418,131
88,734,115
88,434,115
88,402,151
88,841,145
88,377,81
88,354,133
88,403,97
88,445,128
88,698,112
88,53,137
88,722,145
88,400,136
88,408,120
88,806,115
88,368,74
88,768,113
88,4,126
88,471,156
88,442,147
88,402,84
88,707,135
88,482,146
88,805,102
88,699,122
88,749,86
88,413,147
88,386,94
88,729,52
88,746,109
88,354,120
88,671,154
88,247,117
88,426,121
88,418,71
88,407,75
88,744,95
88,25,10
88,32,22
88,4,140
88,3,63
88,30,122
88,365,84
88,254,137
88,755,116
88,107,88
88,390,82
88,103,147
88,136,139
88,43,129
88,52,147
88,714,151
88,365,133
88,280,153
88,167,146
88,457,152
88,447,81
88,662,73
89,418,128
89,734,115
89,402,151
89,434,115
89,53,136
89,384,77
89,479,152
89,841,145
89,355,133
89,10,124
89,442,148
89,698,112
89,446,128
89,715,146
89,374,81
89,707,135
89,403,97
89,354,119
89,768,113
89,408,75
89,805,103
89,6,149
89,699,122
89,749,86
